Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2012-03-13,6,V ugm-3,34,V ugm-3,54,V ugm-3,107,V ugm-3,3,V ugm-3,0.26,V mgm-3,38,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-03-14,12,V ugm-3,36,V ugm-3,55,V ugm-3,110,V ugm-3,8,V ugm-3,0.28,V mgm-3,46,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-03-15,6,V ugm-3,78,V ugm-3,66,V ugm-3,186,V ugm-3,6,V ugm-3,0.35,V mgm-3,74,V ugm-3 (TEOM FDMS),55,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),69,V ugm-3 (TEOM FDMS),50,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS)
2012-03-16,39,V ugm-3,4,V ugm-3,41,V ugm-3,47,V ugm-3,3,V ugm-3,0.18,V mgm-3,36,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2012-03-17,37,V ugm-3,4,V ugm-3,44,V ugm-3,51,V ugm-3,3,V ugm-3,0.19,V mgm-3,24,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-03-18,24,V ugm-3,20,V ugm-3,59,V ugm-3,90,V ugm-3,3,V ugm-3,0.26,V mgm-3,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-03-19,18,V ugm-3,24,V ugm-3,70,V ugm-3,107,V ugm-3,4,V ugm-3,0.3,V mgm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-03-20,21,V ugm-3,24,V ugm-3,69,V ugm-3,107,V ugm-3,4,V ugm-3,0.27,V mgm-3,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-03-21,26,V ugm-3,23,V ugm-3,66,V ugm-3,101,V ugm-3,4,V ugm-3,0.28,V mgm-3,26,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-03-22,10,V ugm-3,42,V ugm-3,74,V ugm-3,138,V ugm-3,5,V ugm-3,0.32,V mgm-3,61,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),54,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS)
2012-03-23,6,V ugm-3,74,V ugm-3,81,V ugm-3,194,V ugm-3,6,V ugm-3,0.35,V mgm-3,77,V ugm-3 (TEOM FDMS),55,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),68,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS)
2012-03-24,13,V ugm-3,54,V ugm-3,67,V ugm-3,150,V ugm-3,5,V ugm-3,0.31,V mgm-3,63,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),59,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS)
2012-03-25,16,V ugm-3,20,V ugm-3,51,V ugm-3,82,V ugm-3,3,V ugm-3,0.2,V mgm-3,26,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-03-26,21,V ugm-3,39,V ugm-3,64,V ugm-3,124,V ugm-3,5,V ugm-3,0.33,V mgm-3,38,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-03-27,16,V ugm-3,40,V ugm-3,79,V ugm-3,140,V ugm-3,6,V ugm-3,0.32,V mgm-3,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-03-28,12,V ugm-3,80,V ugm-3,100,V ugm-3,223,V ugm-3,4,V ugm-3,0.38,V mgm-3,32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-03-29,11,V ugm-3,79,V ugm-3,97,V ugm-3,218,V ugm-3,5,V ugm-3,0.37,V mgm-3,43,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-03-30,18,V ugm-3,40,V ugm-3,71,V ugm-3,132,V ugm-3,2,V ugm-3,0.26,V mgm-3,50,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS)
2012-03-31,31,V ugm-3,22,V ugm-3,53,V ugm-3,86,V ugm-3,3,V ugm-3,0.19,V mgm-3,22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-01,35,V ugm-3,23,V ugm-3,55,V ugm-3,90,V ugm-3,3,V ugm-3,0.25,V mgm-3,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-02,21,V ugm-3,49,V ugm-3,84,V ugm-3,159,V ugm-3,3,V ugm-3,0.33,V mgm-3,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-03,29,V ugm-3,18,V ugm-3,66,V ugm-3,94,V ugm-3,2,V ugm-3,0.26,V mgm-3,25,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-04,31,V ugm-3,16,V ugm-3,51,V ugm-3,76,V ugm-3,2,V ugm-3,0.25,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-05,32,V ugm-3,22,V ugm-3,55,V ugm-3,89,V ugm-3,3,V ugm-3,0.22,V mgm-3,29,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-06,29,V ugm-3,35,V ugm-3,69,V ugm-3,122,V ugm-3,2,V ugm-3,0.23,V mgm-3,20,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-07,30,V ugm-3,24,V ugm-3,56,V ugm-3,93,V ugm-3,1,V ugm-3,0.2,V mgm-3,16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-08,26,V ugm-3,9,V ugm-3,47,V ugm-3,60,V ugm-3,0,V ugm-3,0.23,V mgm-3,18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-09,51,V ugm-3,2,V ugm-3,27,V ugm-3,30,V ugm-3,0,V ugm-3,0.12,V mgm-3,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-10,46,V ugm-3,6,V ugm-3,37,V ugm-3,47,V ugm-3,1,V ugm-3,0.18,V mgm-3,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-11,30,V ugm-3,28,V ugm-3,62,V ugm-3,105,V ugm-3,4,V ugm-3,0.23,V mgm-3,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-12,20,V ugm-3,28,V ugm-3,73,V ugm-3,116,V ugm-3,2,V ugm-3,0.29,V mgm-3,19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-13,21,V ugm-3,22,V ugm-3,65,V ugm-3,99,V ugm-3,2,V ugm-3,0.26,V mgm-3,30,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-04-14,33,V ugm-3,23,V ugm-3,56,V ugm-3,90,V ugm-3,1,V ugm-3,0.23,V mgm-3,24,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-15,40,V ugm-3,21,V ugm-3,48,V ugm-3,80,V ugm-3,0,V ugm-3,0.2,V mgm-3,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-16,44,V ugm-3,17,V ugm-3,50,V ugm-3,76,V ugm-3,4,V ugm-3,0.19,V mgm-3,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-17,54,V ugm-3,7,V ugm-3,44,V ugm-3,55,V ugm-3,1,V ugm-3,0.18,V mgm-3,14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-18,43,V ugm-3,11,V ugm-3,52,V ugm-3,69,V ugm-3,3,V ugm-3,0.22,V mgm-3,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-19,18,V ugm-3,19,V ugm-3,66,V ugm-3,95,V ugm-3,3,V ugm-3,0.29,V mgm-3,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-20,34,V ugm-3,12,V ugm-3,57,V ugm-3,76,V ugm-3,3,V ugm-3,0.26,V mgm-3,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-21,46,V ugm-3,9,V ugm-3,52,V ugm-3,66,V ugm-3,3,V ugm-3,0.22,V mgm-3,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-22,58,V ugm-3,3,V ugm-3,30,V ugm-3,35,V ugm-3,0,V ugm-3,0.18,V mgm-3,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-23,38,V ugm-3,13,V ugm-3,49,V ugm-3,69,V ugm-3,2,V ugm-3,0.21,V mgm-3,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-24,35,V ugm-3,21,V ugm-3,61,V ugm-3,94,V ugm-3,3,V ugm-3,0.23,V mgm-3,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-25,50,V ugm-3,9,V ugm-3,48,V ugm-3,62,V ugm-3,3,V ugm-3,0.21,V mgm-3,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-26,71,V ugm-3,4,V ugm-3,31,V ugm-3,37,V ugm-3,1,V ugm-3,0.17,V mgm-3,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2012-04-27,51,V ugm-3,13,V ugm-3,48,V ugm-3,67,V ugm-3,0,V ugm-3,0.21,V mgm-3,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-28,32,V ugm-3,20,V ugm-3,51,V ugm-3,82,V ugm-3,0,V ugm-3,0.24,V mgm-3,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-04-29,50,V ugm-3,9,V ugm-3,34,V ugm-3,48,V ugm-3,0,V ugm-3,0.2,V mgm-3,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-04-30,56,V ugm-3,10,V ugm-3,45,V ugm-3,60,V ugm-3,2,V ugm-3,0.19,V mgm-3,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-01,32,V ugm-3,29,V ugm-3,62,V ugm-3,107,V ugm-3,1,V ugm-3,0.23,V mgm-3,33,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-02,21,V ugm-3,45,V ugm-3,77,V ugm-3,145,V ugm-3,1,V ugm-3,0.21,V mgm-3,30,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-03,21,V ugm-3,45,V ugm-3,80,V ugm-3,149,V ugm-3,2,V ugm-3,0.19,V mgm-3,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-04,23,V ugm-3,36,V ugm-3,74,V ugm-3,129,V ugm-3,2,V ugm-3,0.2,V mgm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-05-05,43,V ugm-3,20,V ugm-3,55,V ugm-3,85,V ugm-3,0,V ugm-3,0.18,V mgm-3,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-06,44,V ugm-3,13,V ugm-3,48,V ugm-3,68,V ugm-3,0,V ugm-3,0.17,V mgm-3,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-07,42,V ugm-3,9,V ugm-3,47,V ugm-3,62,V ugm-3,0,V ugm-3,0.21,V mgm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-08,48,V ugm-3,6,V ugm-3,46,V ugm-3,55,V ugm-3,0,V ugm-3,0.15,V mgm-3,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-05-09,22,V ugm-3,14,V ugm-3,52,V ugm-3,74,V ugm-3,0,V ugm-3,0.16,V mgm-3,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-10,27,V ugm-3,6,V ugm-3,34,V ugm-3,44,V ugm-3,0,V ugm-3,0.22,V mgm-3,14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-11,47,V ugm-3,21,V ugm-3,55,V ugm-3,87,V ugm-3,0,V ugm-3,0.18,V mgm-3,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2012-05-12,44,V ugm-3,15,V ugm-3,58,V ugm-3,81,V ugm-3,0,V ugm-3,0.16,V mgm-3,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-13,64,V ugm-3,4,V ugm-3,42,V ugm-3,47,V ugm-3,0,V ugm-3,0.16,V mgm-3,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-14,52,V ugm-3,4,V ugm-3,45,V ugm-3,51,V ugm-3,1,V ugm-3,0.18,V mgm-3,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-05-15,20,V ugm-3,37,V ugm-3,72,V ugm-3,129,V ugm-3,2,V ugm-3,0.22,V mgm-3,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2012-05-16,32,V ugm-3,31,V ugm-3,68,V ugm-3,116,V ugm-3,2,V ugm-3,No data,V mgm-3,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-05-17,42,V ugm-3,10,V ugm-3,58,V ugm-3,73,V ugm-3,2,V ugm-3,0.17,V mgm-3,21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-18,34,V ugm-3,16,V ugm-3,58,V ugm-3,84,V ugm-3,4,V ugm-3,0.23,V mgm-3,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-19,35,V ugm-3,13,V ugm-3,48,V ugm-3,68,V ugm-3,0,V ugm-3,0.2,V mgm-3,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-20,42,V ugm-3,16,V ugm-3,52,V ugm-3,78,V ugm-3,0,V ugm-3,0.18,V mgm-3,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-21,33,V ugm-3,20,V ugm-3,60,V ugm-3,91,V ugm-3,1,V ugm-3,0.2,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-22,36,V ugm-3,18,V ugm-3,69,V ugm-3,96,V ugm-3,1,V ugm-3,0.24,V mgm-3,37,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-23,44,V ugm-3,10,V ugm-3,60,V ugm-3,76,V ugm-3,1,V ugm-3,0.24,V mgm-3,42,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-24,30,V ugm-3,14,V ugm-3,68,V ugm-3,91,V ugm-3,0,V ugm-3,0.25,V mgm-3,55,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-05-25,59,V ugm-3,12,V ugm-3,58,V ugm-3,77,V ugm-3,1,V ugm-3,0.24,V mgm-3,38,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-05-26,83,V ugm-3,4,V ugm-3,44,V ugm-3,51,V ugm-3,2,V ugm-3,0.23,V mgm-3,29,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-27,82,V ugm-3,4,V ugm-3,47,V ugm-3,53,V ugm-3,4,V ugm-3,0.24,V mgm-3,27,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
