Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2012-03-09,42,V ugm-3,16,V ugm-3,75,V ugm-3,99,V ugm-3,3,V ugm-3,0.35,V mgm-3,26,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-03-10,34,V ugm-3,81,V ugm-3,84,V ugm-3,203,V ugm-3,5,V ugm-3,0.35,V mgm-3,27,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-03-11,36,V ugm-3,116,V ugm-3,99,V ugm-3,272,V ugm-3,8,V ugm-3,0.58,V mgm-3,43,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-03-12,8,V ugm-3,125,V ugm-3,67,V ugm-3,256,V ugm-3,8,V ugm-3,0.47,V mgm-3,47,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-03-13,30,V ugm-3,79,V ugm-3,77,V ugm-3,178,V ugm-3,8,V ugm-3,0.35,V mgm-3,54,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),48,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS)
2012-03-14,32,V ugm-3,96,V ugm-3,80,V ugm-3,220,V ugm-3,45,V ugm-3,0.47,V mgm-3,80,V ugm-3 (TEOM FDMS),62,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),71,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS)
2012-03-15,24,V ugm-3,271,V ugm-3,107,V ugm-3,522,V ugm-3,16,V ugm-3,0.81,V mgm-3,93,V ugm-3 (TEOM FDMS),70,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),94,V ugm-3 (TEOM FDMS),70,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS)
2012-03-16,52,V ugm-3,6,V ugm-3,55,V ugm-3,61,V ugm-3,5,V ugm-3,0.23,V mgm-3,50,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),50,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS)
2012-03-17,48,V ugm-3,16,V ugm-3,63,V ugm-3,88,V ugm-3,3,V ugm-3,0.35,V mgm-3,41,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-03-18,46,V ugm-3,32,V ugm-3,86,V ugm-3,136,V ugm-3,5,V ugm-3,0.35,V mgm-3,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-03-19,48,V ugm-3,84,V ugm-3,90,V ugm-3,212,V ugm-3,8,V ugm-3,0.58,V mgm-3,29,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-03-20,56,V ugm-3,86,V ugm-3,113,V ugm-3,245,V ugm-3,8,V ugm-3,0.58,V mgm-3,49,V ugm-3 (TEOM FDMS),47,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-03-21,42,V ugm-3,77,V ugm-3,94,V ugm-3,199,V ugm-3,8,V ugm-3,0.47,V mgm-3,38,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-03-22,34,V ugm-3,112,V ugm-3,96,V ugm-3,254,V ugm-3,13,V ugm-3,0.58,V mgm-3,82,V ugm-3 (TEOM FDMS),64,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),67,V ugm-3 (TEOM FDMS),48,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS)
2012-03-23,36,V ugm-3,168,V ugm-3,115,V ugm-3,352,V ugm-3,13,V ugm-3,0.58,V mgm-3,113,V ugm-3 (TEOM FDMS),94,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),89,V ugm-3 (TEOM FDMS),65,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS)
2012-03-24,40,V ugm-3,120,V ugm-3,80,V ugm-3,258,V ugm-3,16,V ugm-3,0.47,V mgm-3,87,V ugm-3 (TEOM FDMS),65,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),84,V ugm-3 (TEOM FDMS),61,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS)
2012-03-25,32,V ugm-3,30,V ugm-3,73,V ugm-3,109,V ugm-3,3,V ugm-3,0.47,V mgm-3,35,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-03-26,42,V ugm-3,130,V ugm-3,88,V ugm-3,281,V ugm-3,16,V ugm-3,0.58,V mgm-3,69,V ugm-3 (TEOM FDMS),57,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),61,V ugm-3 (TEOM FDMS),47,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS)
2012-03-27,40,V ugm-3,99,V ugm-3,107,V ugm-3,247,V ugm-3,21,V ugm-3,0.47,V mgm-3,38,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-03-28,42,V ugm-3,226,V ugm-3,143,V ugm-3,478,V ugm-3,11,V ugm-3,0.7,V mgm-3,77,V ugm-3 (TEOM FDMS),71,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-03-29,34,V ugm-3,166,V ugm-3,122,V ugm-3,377,V ugm-3,8,V ugm-3,0.7,V mgm-3,61,V ugm-3 (TEOM FDMS),48,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS)
2012-03-30,32,V ugm-3,86,V ugm-3,99,V ugm-3,218,V ugm-3,5,V ugm-3,0.35,V mgm-3,62,V ugm-3 (TEOM FDMS),49,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),54,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS)
2012-03-31,40,V ugm-3,40,V ugm-3,67,V ugm-3,124,V ugm-3,3,V ugm-3,0.23,V mgm-3,33,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-04-01,68,V ugm-3,50,V ugm-3,98,V ugm-3,174,V ugm-3,5,V ugm-3,0.47,V mgm-3,46,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-02,54,V ugm-3,153,V ugm-3,119,V ugm-3,354,V ugm-3,8,V ugm-3,0.58,V mgm-3,43,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-04-03,52,V ugm-3,60,V ugm-3,103,V ugm-3,191,V ugm-3,5,V ugm-3,0.47,V mgm-3,39,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2012-04-04,56,V ugm-3,61,V ugm-3,77,V ugm-3,163,V ugm-3,13,V ugm-3,0.35,V mgm-3,82,V ugm-3 (TEOM FDMS),79,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-04-05,48,V ugm-3,61,V ugm-3,80,V ugm-3,174,V ugm-3,5,V ugm-3,0.35,V mgm-3,38,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-04-06,52,V ugm-3,69,V ugm-3,101,V ugm-3,207,V ugm-3,5,V ugm-3,0.23,V mgm-3,30,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-04-07,46,V ugm-3,76,V ugm-3,88,V ugm-3,191,V ugm-3,3,V ugm-3,0.23,V mgm-3,26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-08,40,V ugm-3,54,V ugm-3,73,V ugm-3,155,V ugm-3,3,V ugm-3,0.35,V mgm-3,28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-04-09,62,V ugm-3,5,V ugm-3,33,V ugm-3,40,V ugm-3,3,V ugm-3,0.23,V mgm-3,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-10,78,V ugm-3,12,V ugm-3,61,V ugm-3,69,V ugm-3,3,V ugm-3,0.23,V mgm-3,26,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-11,54,V ugm-3,67,V ugm-3,88,V ugm-3,182,V ugm-3,13,V ugm-3,0.35,V mgm-3,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-12,44,V ugm-3,75,V ugm-3,96,V ugm-3,205,V ugm-3,5,V ugm-3,0.47,V mgm-3,33,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-13,42,V ugm-3,62,V ugm-3,84,V ugm-3,170,V ugm-3,8,V ugm-3,0.35,V mgm-3,44,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-04-14,48,V ugm-3,36,V ugm-3,75,V ugm-3,130,V ugm-3,3,V ugm-3,0.23,V mgm-3,47,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS)
2012-04-15,52,V ugm-3,39,V ugm-3,65,V ugm-3,122,V ugm-3,0,V ugm-3,0.23,V mgm-3,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-16,60,V ugm-3,81,V ugm-3,96,V ugm-3,220,V ugm-3,8,V ugm-3,0.35,V mgm-3,19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-17,82,V ugm-3,22,V ugm-3,73,V ugm-3,107,V ugm-3,8,V ugm-3,0.35,V mgm-3,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-18,68,V ugm-3,27,V ugm-3,96,V ugm-3,138,V ugm-3,5,V ugm-3,0.35,V mgm-3,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-19,36,V ugm-3,35,V ugm-3,107,V ugm-3,161,V ugm-3,5,V ugm-3,0.58,V mgm-3,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-20,62,V ugm-3,39,V ugm-3,94,V ugm-3,153,V ugm-3,11,V ugm-3,0.35,V mgm-3,61,V ugm-3 (TEOM FDMS),59,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-04-21,68,V ugm-3,22,V ugm-3,90,V ugm-3,115,V ugm-3,11,V ugm-3,0.35,V mgm-3,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-22,82,V ugm-3,7,V ugm-3,46,V ugm-3,48,V ugm-3,5,V ugm-3,0.23,V mgm-3,32,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-23,56,V ugm-3,26,V ugm-3,71,V ugm-3,109,V ugm-3,5,V ugm-3,0.35,V mgm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-24,54,V ugm-3,55,V ugm-3,90,V ugm-3,174,V ugm-3,5,V ugm-3,0.47,V mgm-3,35,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-04-25,70,V ugm-3,35,V ugm-3,84,V ugm-3,138,V ugm-3,3,V ugm-3,0.23,V mgm-3,22,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-26,88,V ugm-3,12,V ugm-3,61,V ugm-3,78,V ugm-3,3,V ugm-3,0.23,V mgm-3,19,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2012-04-27,80,V ugm-3,49,V ugm-3,88,V ugm-3,163,V ugm-3,3,V ugm-3,0.35,V mgm-3,23,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-04-28,54,V ugm-3,44,V ugm-3,75,V ugm-3,142,V ugm-3,3,V ugm-3,0.35,V mgm-3,31,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-04-29,68,V ugm-3,22,V ugm-3,57,V ugm-3,92,V ugm-3,3,V ugm-3,0.35,V mgm-3,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-04-30,78,V ugm-3,21,V ugm-3,73,V ugm-3,105,V ugm-3,11,V ugm-3,0.35,V mgm-3,32,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-01,68,V ugm-3,75,V ugm-3,111,V ugm-3,199,V ugm-3,8,V ugm-3,0.35,V mgm-3,57,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2012-05-02,54,V ugm-3,89,V ugm-3,99,V ugm-3,231,V ugm-3,3,V ugm-3,0.35,V mgm-3,47,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-05-03,52,V ugm-3,92,V ugm-3,113,V ugm-3,254,V ugm-3,3,V ugm-3,0.23,V mgm-3,27,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-04,56,V ugm-3,79,V ugm-3,98,V ugm-3,212,V ugm-3,3,V ugm-3,0.23,V mgm-3,24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-05,58,V ugm-3,40,V ugm-3,80,V ugm-3,138,V ugm-3,3,V ugm-3,0.23,V mgm-3,19,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-06,62,V ugm-3,21,V ugm-3,73,V ugm-3,101,V ugm-3,0,V ugm-3,0.35,V mgm-3,21,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-07,66,V ugm-3,32,V ugm-3,69,V ugm-3,115,V ugm-3,3,V ugm-3,0.35,V mgm-3,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-08,70,V ugm-3,21,V ugm-3,78,V ugm-3,107,V ugm-3,0,V ugm-3,0.23,V mgm-3,34,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-09,38,V ugm-3,75,V ugm-3,98,V ugm-3,212,V ugm-3,3,V ugm-3,0.35,V mgm-3,29,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-05-10,44,V ugm-3,20,V ugm-3,46,V ugm-3,77,V ugm-3,0,V ugm-3,0.23,V mgm-3,20,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-11,72,V ugm-3,65,V ugm-3,88,V ugm-3,186,V ugm-3,5,V ugm-3,0.23,V mgm-3,28,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2012-05-12,62,V ugm-3,36,V ugm-3,75,V ugm-3,126,V ugm-3,3,V ugm-3,0.23,V mgm-3,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-13,100,V ugm-3,16,V ugm-3,90,V ugm-3,101,V ugm-3,0,V ugm-3,0.23,V mgm-3,28,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-14,76,V ugm-3,9,V ugm-3,78,V ugm-3,92,V ugm-3,8,V ugm-3,0.35,V mgm-3,21,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2012-05-15,32,V ugm-3,85,V ugm-3,98,V ugm-3,210,V ugm-3,5,V ugm-3,0.23,V mgm-3,30,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2012-05-16,50,V ugm-3,101,V ugm-3,92,V ugm-3,247,V ugm-3,5,V ugm-3,No data,V mgm-3,30,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2012-05-17,74,V ugm-3,25,V ugm-3,92,V ugm-3,126,V ugm-3,11,V ugm-3,0.23,V mgm-3,36,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2012-05-18,60,V ugm-3,54,V ugm-3,88,V ugm-3,168,V ugm-3,19,V ugm-3,0.35,V mgm-3,47,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2012-05-19,48,V ugm-3,44,V ugm-3,71,V ugm-3,136,V ugm-3,3,V ugm-3,0.23,V mgm-3,48,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-05-20,66,V ugm-3,34,V ugm-3,69,V ugm-3,119,V ugm-3,0,V ugm-3,0.23,V mgm-3,22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-05-21,66,V ugm-3,54,V ugm-3,88,V ugm-3,170,V ugm-3,3,V ugm-3,0.35,V mgm-3,37,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2012-05-22,66,V ugm-3,45,V ugm-3,98,V ugm-3,151,V ugm-3,3,V ugm-3,0.35,V mgm-3,47,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2012-05-23,80,V ugm-3,29,V ugm-3,78,V ugm-3,120,V ugm-3,3,V ugm-3,0.35,V mgm-3,57,V ugm-3 (TEOM FDMS),51,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),53,V ugm-3 (TEOM FDMS),47,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
