Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
MY1,NOX,16/08/2015 00:00,163.89999,ug m-3 as NO2,R
MY1,NOX,17/08/2015 00:00,119,ug m-3 as NO2,R
MY1,NOX,18/08/2015 00:00,356.20001,ug m-3 as NO2,R
MY1,NOX,19/08/2015 00:00,399.60001,ug m-3 as NO2,R
MY1,NOX,20/08/2015 00:00,396.5,ug m-3 as NO2,R
MY1,NOX,21/08/2015 00:00,385.70001,ug m-3 as NO2,R
MY1,NOX,22/08/2015 00:00,215,ug m-3 as NO2,R
MY1,NOX,23/08/2015 00:00,240.39999,ug m-3 as NO2,R
MY1,NOX,24/08/2015 00:00,144.8,ug m-3 as NO2,R
MY1,NOX,25/08/2015 00:00,369,ug m-3 as NO2,R
MY1,NOX,26/08/2015 00:00,335.5,ug m-3 as NO2,R
MY1,NOX,27/08/2015 00:00,435.39999,ug m-3 as NO2,R
MY1,NOX,28/08/2015 00:00,464.70001,ug m-3 as NO2,R
MY1,NOX,29/08/2015 00:00,299,ug m-3 as NO2,R
MY1,NOX,30/08/2015 00:00,74.3,ug m-3 as NO2,R
MY1,NOX,31/08/2015 00:00,72.1,ug m-3 as NO2,R
MY1,NOX,01/09/2015 00:00,178.8,ug m-3 as NO2,R
MY1,NOX,02/09/2015 00:00,239.89999,ug m-3 as NO2,R
MY1,NOX,03/09/2015 00:00,196.39999,ug m-3 as NO2,R
MY1,NOX,04/09/2015 00:00,161.60001,ug m-3 as NO2,R
MY1,NOX,05/09/2015 00:00,146.60001,ug m-3 as NO2,R
MY1,NOX,06/09/2015 00:00,151.89999,ug m-3 as NO2,R
MY1,NOX,07/09/2015 00:00,125.2,ug m-3 as NO2,R
MY1,NOX,08/09/2015 00:00,130.89999,ug m-3 as NO2,R
MY1,NOX,09/09/2015 00:00,216.5,ug m-3 as NO2,R
MY1,NOX,10/09/2015 00:00,294.89999,ug m-3 as NO2,R
MY1,NOX,11/09/2015 00:00,335.29999,ug m-3 as NO2,R
MY1,NOX,12/09/2015 00:00,314.20001,ug m-3 as NO2,R
MY1,NOX,13/09/2015 00:00,226.7,ug m-3 as NO2,R
MY1,NOX,14/09/2015 00:00,384.39999,ug m-3 as NO2,R
MY1,NOX,15/09/2015 00:00,485,ug m-3 as NO2,R
MY1,NOX,16/09/2015 00:00,135.10001,ug m-3 as NO2,R
MY1,NOX,17/09/2015 00:00,414.60001,ug m-3 as NO2,R
MY1,NOX,18/09/2015 00:00,319.89999,ug m-3 as NO2,R
MY1,NOX,19/09/2015 00:00,191.5,ug m-3 as NO2,R
MY1,NOX,20/09/2015 00:00,366.10001,ug m-3 as NO2,R
MY1,NOX,21/09/2015 00:00,548.5,ug m-3 as NO2,R
MY1,NOX,22/09/2015 00:00,242.3,ug m-3 as NO2,R
MY1,NOX,23/09/2015 00:00,417.60001,ug m-3 as NO2,R
MY1,NOX,24/09/2015 00:00,504.10001,ug m-3 as NO2,R
MY1,NOX,25/09/2015 00:00,298.79999,ug m-3 as NO2,R
MY1,NOX,26/09/2015 00:00,196.2,ug m-3 as NO2,R
MY1,NOX,27/09/2015 00:00,147.89999,ug m-3 as NO2,R
MY1,NOX,28/09/2015 00:00,243.89999,ug m-3 as NO2,R
MY1,NOX,29/09/2015 00:00,157.8,ug m-3 as NO2,R
MY1,NOX,30/09/2015 00:00,174.7,ug m-3 as NO2,R
MY1,NOX,01/10/2015 00:00,120.1,ug m-3 as NO2,R
MY1,NOX,02/10/2015 00:00,204.10001,ug m-3 as NO2,R
MY1,NOX,03/10/2015 00:00,227.10001,ug m-3 as NO2,R
MY1,NOX,04/10/2015 00:00,290.20001,ug m-3 as NO2,R
MY1,NOX,05/10/2015 00:00,339.10001,ug m-3 as NO2,R
MY1,NOX,06/10/2015 00:00,341,ug m-3 as NO2,R
MY1,NOX,07/10/2015 00:00,314.89999,ug m-3 as NO2,R
MY1,NOX,08/10/2015 00:00,484.70001,ug m-3 as NO2,R
MY1,NOX,09/10/2015 00:00,437.60001,ug m-3 as NO2,R
MY1,NOX,10/10/2015 00:00,127.4,ug m-3 as NO2,R
MY1,NOX,11/10/2015 00:00,78.1,ug m-3 as NO2,R
MY1,NOX,12/10/2015 00:00,132.89999,ug m-3 as NO2,R
MY1,NOX,13/10/2015 00:00,111.1,ug m-3 as NO2,R
MY1,NOX,14/10/2015 00:00,119.4,ug m-3 as NO2,R
MY1,NOX,15/10/2015 00:00,132.39999,ug m-3 as NO2,R
MY1,NOX,16/10/2015 00:00,99.3,ug m-3 as NO2,R
MY1,NOX,17/10/2015 00:00,86.3,ug m-3 as NO2,R
MY1,NOX,18/10/2015 00:00,82,ug m-3 as NO2,R
MY1,NOX,19/10/2015 00:00,131.10001,ug m-3 as NO2,R
MY1,NOX,20/10/2015 00:00,315.70001,ug m-3 as NO2,R
MY1,NOX,21/10/2015 00:00,620.29999,ug m-3 as NO2,R
MY1,NOX,22/10/2015 00:00,346.89999,ug m-3 as NO2,R
MY1,NOX,23/10/2015 00:00,599.59998,ug m-3 as NO2,R
MY1,NOX,24/10/2015 00:00,328.60001,ug m-3 as NO2,R
MY1,NOX,25/10/2015 00:00,336.5,ug m-3 as NO2,R
MY1,NOX,26/10/2015 00:00,309.89999,ug m-3 as NO2,R
MY1,NOX,27/10/2015 00:00,369.60001,ug m-3 as NO2,R
MY1,NOX,28/10/2015 00:00,515.79999,ug m-3 as NO2,R
MY1,NOX,29/10/2015 00:00,503.79999,ug m-3 as NO2,R
MY1,NOX,30/10/2015 00:00,396.10001,ug m-3 as NO2,R
MY1,NOX,31/10/2015 00:00,312.5,ug m-3 as NO2,R
MY1,NOX,01/11/2015 00:00,468.10001,ug m-3 as NO2,R
MY1,NOX,02/11/2015 00:00,337,ug m-3 as NO2,R
MY1,NOX,03/11/2015 00:00,379.60001,ug m-3 as NO2,R
MY1,NOX,04/11/2015 00:00,425.60001,ug m-3 as NO2,R
MY1,NOX,05/11/2015 00:00,486.20001,ug m-3 as NO2,R
MY1,NOX,06/11/2015 00:00,434.89999,ug m-3 as NO2,R
MY1,NOX,07/11/2015 00:00,292.79999,ug m-3 as NO2,R
MY1,NOX,08/11/2015 00:00,283.70001,ug m-3 as NO2,R
MY1,NOX,09/11/2015 00:00,394.10001,ug m-3 as NO2,R
MY1,NOX,10/11/2015 00:00,430.79999,ug m-3 as NO2,R
MY1,NOX,11/11/2015 00:00,482.5,ug m-3 as NO2,R
MY1,NOX,12/11/2015 00:00,490.5,ug m-3 as NO2,R
MY1,NOX,13/11/2015 00:00,514.79999,ug m-3 as NO2,R
MY1,NOX,14/11/2015 00:00,413.79999,ug m-3 as NO2,R
MY1,NOX,15/11/2015 00:00,250.5,ug m-3 as NO2,R
MY1,NOX,16/11/2015 00:00,472.20001,ug m-3 as NO2,R
MY1,NOX,17/11/2015 00:00,403.79999,ug m-3 as NO2,R
MY1,NOX,18/11/2015 00:00,406.39999,ug m-3 as NO2,R
MY1,NOX,19/11/2015 00:00,547.90002,ug m-3 as NO2,R
MY1,NOX,20/11/2015 00:00,402.60001,ug m-3 as NO2,R
MY1,NOX,21/11/2015 00:00,95,ug m-3 as NO2,R
MY1,NOX,22/11/2015 00:00,233.10001,ug m-3 as NO2,R
MY1,NOX,23/11/2015 00:00,600.20001,ug m-3 as NO2,R
MY1,NOX,24/11/2015 00:00,503.5,ug m-3 as NO2,R
MY1,NOX,25/11/2015 00:00,220.7,ug m-3 as NO2,R
MY1,NOX,26/11/2015 00:00,411.5,ug m-3 as NO2,R
MY1,NOX,27/11/2015 00:00,428.60001,ug m-3 as NO2,R
MY1,NOX,28/11/2015 00:00,354.10001,ug m-3 as NO2,R
MY1,NOX,29/11/2015 00:00,245.39999,ug m-3 as NO2,R
MY1,NOX,30/11/2015 00:00,413.89999,ug m-3 as NO2,R
MY1,NOX,01/12/2015 00:00,477.60001,ug m-3 as NO2,R
MY1,NOX,02/12/2015 00:00,434.60001,ug m-3 as NO2,R
MY1,NOX,03/12/2015 00:00,433.39999,ug m-3 as NO2,R
MY1,NOX,04/12/2015 00:00,498.20001,ug m-3 as NO2,R
MY1,NOX,05/12/2015 00:00,358.70001,ug m-3 as NO2,R
MY1,NOX,06/12/2015 00:00,274.5,ug m-3 as NO2,R
MY1,NOX,07/12/2015 00:00,387.89999,ug m-3 as NO2,R
MY1,NOX,08/12/2015 00:00,507.10001,ug m-3 as NO2,R
MY1,NOX,09/12/2015 00:00,553.5,ug m-3 as NO2,R
MY1,NOX,10/12/2015 00:00,459.20001,ug m-3 as NO2,R
MY1,NOX,11/12/2015 00:00,543.70001,ug m-3 as NO2,R
MY1,NOX,12/12/2015 00:00,369.10001,ug m-3 as NO2,R
MY1,NOX,13/12/2015 00:00,246.8,ug m-3 as NO2,R
MY1,NOX,14/12/2015 00:00,350.39999,ug m-3 as NO2,R
MY1,NOX,15/12/2015 00:00,388.29999,ug m-3 as NO2,R
MY1,NOX,16/12/2015 00:00,469.20001,ug m-3 as NO2,R
MY1,NOX,17/12/2015 00:00,507.70001,ug m-3 as NO2,R
MY1,NOX,18/12/2015 00:00,454,ug m-3 as NO2,R
MY1,NOX,19/12/2015 00:00,263.20001,ug m-3 as NO2,R
MY1,NOX,20/12/2015 00:00,261.70001,ug m-3 as NO2,R
MY1,NOX,21/12/2015 00:00,378.5,ug m-3 as NO2,R
MY1,NOX,22/12/2015 00:00,258.29999,ug m-3 as NO2,R
MY1,NOX,23/12/2015 00:00,344.60001,ug m-3 as NO2,R
MY1,NOX,24/12/2015 00:00,240.8,ug m-3 as NO2,R
MY1,NOX,25/12/2015 00:00,138.7,ug m-3 as NO2,R
MY1,NOX,26/12/2015 00:00,116.2,ug m-3 as NO2,R
MY1,NOX,27/12/2015 00:00,227.60001,ug m-3 as NO2,R
MY1,NOX,28/12/2015 00:00,208.5,ug m-3 as NO2,R
MY1,NOX,29/12/2015 00:00,341.70001,ug m-3 as NO2,R
MY1,NOX,30/12/2015 00:00,206.3,ug m-3 as NO2,R
MY1,NOX,31/12/2015 00:00,247.8,ug m-3 as NO2,R
MY1,NOX,01/01/2016 00:00,219.39999,ug m-3 as NO2,P
MY1,NOX,02/01/2016 00:00,185.7,ug m-3 as NO2,P
MY1,NOX,03/01/2016 00:00,237.60001,ug m-3 as NO2,P
MY1,NOX,04/01/2016 00:00,351.79999,ug m-3 as NO2,P
MY1,NOX,05/01/2016 00:00,428,ug m-3 as NO2,P
MY1,NOX,06/01/2016 00:00,365.5,ug m-3 as NO2,P
MY1,NOX,07/01/2016 00:00,343.70001,ug m-3 as NO2,P
MY1,NOX,08/01/2016 00:00,503,ug m-3 as NO2,P
MY1,NOX,09/01/2016 00:00,258.70001,ug m-3 as NO2,P
MY1,NOX,10/01/2016 00:00,267.20001,ug m-3 as NO2,P
MY1,NOX,11/01/2016 00:00,441.70001,ug m-3 as NO2,P
MY1,NOX,12/01/2016 00:00,367.70001,ug m-3 as NO2,P
MY1,NOX,13/01/2016 00:00,477.60001,ug m-3 as NO2,P
MY1,NOX,14/01/2016 00:00,278,ug m-3 as NO2,P
MY1,NOX,15/01/2016 00:00,180.7,ug m-3 as NO2,P
MY1,NOX,16/01/2016 00:00,233.7,ug m-3 as NO2,P
MY1,NOX,17/01/2016 00:00,205,ug m-3 as NO2,P
MY1,NOX,18/01/2016 00:00,326.10001,ug m-3 as NO2,P
MY1,NOX,19/01/2016 00:00,603.70001,ug m-3 as NO2,P
MY1,NOX,20/01/2016 00:00,862.5,ug m-3 as NO2,P
MY1,NOX,21/01/2016 00:00,532.40002,ug m-3 as NO2,P
MY1,NOX,22/01/2016 00:00,520.20001,ug m-3 as NO2,P
MY1,NOX,23/01/2016 00:00,385.60001,ug m-3 as NO2,P
MY1,NOX,24/01/2016 00:00,273.89999,ug m-3 as NO2,P
MY1,NOX,25/01/2016 00:00,369.20001,ug m-3 as NO2,P
MY1,NOX,26/01/2016 00:00,321.20001,ug m-3 as NO2,P
MY1,NOX,27/01/2016 00:00,293.5,ug m-3 as NO2,P
MY1,NOX,28/01/2016 00:00,496.70001,ug m-3 as NO2,P
MY1,NOX,29/01/2016 00:00,331.20001,ug m-3 as NO2,P
MY1,NOX,30/01/2016 00:00,276,ug m-3 as NO2,P
MY1,NOX,31/01/2016 00:00,298.89999,ug m-3 as NO2,P
MY1,NOX,01/02/2016 00:00,320.89999,ug m-3 as NO2,P
MY1,NOX,02/02/2016 00:00,392.29999,ug m-3 as NO2,P
MY1,NOX,03/02/2016 00:00,340.20001,ug m-3 as NO2,P
MY1,NOX,04/02/2016 00:00,387.10001,ug m-3 as NO2,P
MY1,NOX,05/02/2016 00:00,417.89999,ug m-3 as NO2,P
MY1,NOX,06/02/2016 00:00,206.7,ug m-3 as NO2,P
MY1,NOX,07/02/2016 00:00,235.8,ug m-3 as NO2,P
MY1,NOX,08/02/2016 00:00,336.39999,ug m-3 as NO2,P
MY1,NOX,09/02/2016 00:00,431.10001,ug m-3 as NO2,P
MY1,NOX,10/02/2016 00:00,333.39999,ug m-3 as NO2,P
MY1,NOX,11/02/2016 00:00,693.90002,ug m-3 as NO2,P
MY1,NOX,12/02/2016 00:00,343.70001,ug m-3 as NO2,P
MY1,NOX,13/02/2016 00:00,200.39999,ug m-3 as NO2,P
MY1,NOX,14/02/2016 00:00,73.1,ug m-3 as NO2,P
MY1,NOX,15/02/2016 00:00,141.5,ug m-3 as NO2,P
MY1,NOX,16/02/2016 00:00,534.90002,ug m-3 as NO2,P
MY1,NOX,17/02/2016 00:00,479.39999,ug m-3 as NO2,P
MY1,NOX,18/02/2016 00:00,279.79999,ug m-3 as NO2,P
MY1,NOX,19/02/2016 00:00,496.79999,ug m-3 as NO2,P
MY1,NOX,20/02/2016 00:00,312,ug m-3 as NO2,P
MY1,NOX,21/02/2016 00:00,219.60001,ug m-3 as NO2,P
MY1,NOX,22/02/2016 00:00,196.2,ug m-3 as NO2,P
MY1,NOX,23/02/2016 00:00,196,ug m-3 as NO2,P
MY1,NOX,24/02/2016 00:00,382.39999,ug m-3 as NO2,P
MY1,NOX,25/02/2016 00:00,438.39999,ug m-3 as NO2,P
MY1,NOX,26/02/2016 00:00,444.70001,ug m-3 as NO2,P
MY1,NOX,27/02/2016 00:00,96.5,ug m-3 as NO2,P
MY1,NOX,28/02/2016 00:00,51.7,ug m-3 as NO2,P
MY1,NOX,29/02/2016 00:00,216.7,ug m-3 as NO2,P
MY1,NOX,01/03/2016 00:00,425.5,ug m-3 as NO2,P
MY1,NOX,02/03/2016 00:00,356.29999,ug m-3 as NO2,P
MY1,NOX,03/03/2016 00:00,331.10001,ug m-3 as NO2,P
MY1,NOX,04/03/2016 00:00,498.39999,ug m-3 as NO2,P
MY1,NOX,05/03/2016 00:00,109.1,ug m-3 as NO2,P
MY1,NOX,06/03/2016 00:00,138.60001,ug m-3 as NO2,P
MY1,NOX,07/03/2016 00:00,126.7,ug m-3 as NO2,P
MY1,NOX,08/03/2016 00:00,566.59998,ug m-3 as NO2,P
MY1,NOX,09/03/2016 00:00,234.8,ug m-3 as NO2,P
MY1,NOX,10/03/2016 00:00,219.10001,ug m-3 as NO2,P
MY1,NOX,11/03/2016 00:00,302.20001,ug m-3 as NO2,P
MY1,NOX,12/03/2016 00:00,258.39999,ug m-3 as NO2,P
MY1,NOX,13/03/2016 00:00,127.8,ug m-3 as NO2,P
MY1,NOX,14/03/2016 00:00,143.2,ug m-3 as NO2,P
MY1,NOX,15/03/2016 00:00,100.1,ug m-3 as NO2,P
MY1,NOX,16/03/2016 00:00,107.1,ug m-3 as NO2,P
MY1,NOX,17/03/2016 00:00,201.89999,ug m-3 as NO2,P
MY1,NOX,18/03/2016 00:00,107,ug m-3 as NO2,P
MY1,NOX,19/03/2016 00:00,55.7,ug m-3 as NO2,P
MY1,NOX,20/03/2016 00:00,62.6,ug m-3 as NO2,P
MY1,NOX,21/03/2016 00:00,187.89999,ug m-3 as NO2,P
MY1,NOX,22/03/2016 00:00,227.3,ug m-3 as NO2,P
MY1,NOX,23/03/2016 00:00,254.5,ug m-3 as NO2,P
MY1,NOX,24/03/2016 00:00,557,ug m-3 as NO2,P
MY1,NOX,25/03/2016 00:00,228.5,ug m-3 as NO2,P
MY1,NOX,26/03/2016 00:00,215.2,ug m-3 as NO2,P
MY1,NOX,27/03/2016 00:00,206.5,ug m-3 as NO2,P
MY1,NOX,28/03/2016 00:00,233.7,ug m-3 as NO2,P
MY1,NOX,29/03/2016 00:00,466.70001,ug m-3 as NO2,P
MY1,NOX,30/03/2016 00:00,431.5,ug m-3 as NO2,P
MY1,NOX,31/03/2016 00:00,165.2,ug m-3 as NO2,P
MY1,NOX,01/04/2016 00:00,438.10001,ug m-3 as NO2,P
MY1,NOX,02/04/2016 00:00,263.79999,ug m-3 as NO2,P
MY1,NOX,03/04/2016 00:00,231.89999,ug m-3 as NO2,P
MY1,NOX,04/04/2016 00:00,397.39999,ug m-3 as NO2,P
MY1,NOX,05/04/2016 00:00,305.10001,ug m-3 as NO2,P
MY1,NOX,06/04/2016 00:00,406.29999,ug m-3 as NO2,P
MY1,NOX,07/04/2016 00:00,412.60001,ug m-3 as NO2,P
MY1,NOX,08/04/2016 00:00,419.29999,ug m-3 as NO2,P
MY1,NOX,09/04/2016 00:00,325.10001,ug m-3 as NO2,P
MY1,NOX,10/04/2016 00:00,182.39999,ug m-3 as NO2,P
MY1,NOX,11/04/2016 00:00,374.20001,ug m-3 as NO2,P
MY1,NOX,12/04/2016 00:00,464,ug m-3 as NO2,P
MY1,NOX,13/04/2016 00:00,413.79999,ug m-3 as NO2,P
MY1,NOX,14/04/2016 00:00,,ug m-3 as NO2,P
MY1,NOX,15/04/2016 00:00,,ug m-3 as NO2,P
MY1,NOX,16/04/2016 00:00,114.5,ug m-3 as NO2,P
MY1,NOX,17/04/2016 00:00,155.39999,ug m-3 as NO2,P
MY1,NOX,18/04/2016 00:00,431.70001,ug m-3 as NO2,P
MY1,NOX,19/04/2016 00:00,164.5,ug m-3 as NO2,P
MY1,NOX,20/04/2016 00:00,209.39999,ug m-3 as NO2,P
MY1,NOX,21/04/2016 00:00,193.10001,ug m-3 as NO2,P
MY1,NOX,22/04/2016 00:00,145.10001,ug m-3 as NO2,P
MY1,NOX,23/04/2016 00:00,85.1,ug m-3 as NO2,P
MY1,NOX,24/04/2016 00:00,87.9,ug m-3 as NO2,P
MY1,NOX,25/04/2016 00:00,254.39999,ug m-3 as NO2,P
MY1,NOX,26/04/2016 00:00,113.9,ug m-3 as NO2,P
MY1,NOX,27/04/2016 00:00,182.60001,ug m-3 as NO2,P
MY1,NOX,28/04/2016 00:00,431.20001,ug m-3 as NO2,P
MY1,NOX,29/04/2016 00:00,359.29999,ug m-3 as NO2,P
MY1,NOX,30/04/2016 00:00,113.1,ug m-3 as NO2,P
MY1,NOX,01/05/2016 00:00,266.79999,ug m-3 as NO2,P
MY1,NOX,02/05/2016 00:00,193.7,ug m-3 as NO2,P
MY1,NOX,03/05/2016 00:00,275.39999,ug m-3 as NO2,P
MY1,NOX,04/05/2016 00:00,439,ug m-3 as NO2,P
MY1,NOX,05/05/2016 00:00,363.20001,ug m-3 as NO2,P
MY1,NOX,06/05/2016 00:00,279.79999,ug m-3 as NO2,P
MY1,NOX,07/05/2016 00:00,182.89999,ug m-3 as NO2,P
MY1,NOX,08/05/2016 00:00,169.89999,ug m-3 as NO2,P
MY1,NOX,09/05/2016 00:00,,ug m-3 as NO2,P
MY1,NOX,10/05/2016 00:00,297.29999,ug m-3 as NO2,P
MY1,NOX,11/05/2016 00:00,271.10001,ug m-3 as NO2,P
MY1,NOX,12/05/2016 00:00,88.8,ug m-3 as NO2,P
MY1,NOX,13/05/2016 00:00,62.5,ug m-3 as NO2,P
MY1,NOX,14/05/2016 00:00,56.4,ug m-3 as NO2,P
MY1,NOX,15/05/2016 00:00,123.7,ug m-3 as NO2,P
MY1,NOX,16/05/2016 00:00,170.60001,ug m-3 as NO2,P
MY1,NOX,17/05/2016 00:00,336.70001,ug m-3 as NO2,P
MY1,NOX,18/05/2016 00:00,347.60001,ug m-3 as NO2,P
MY1,NOX,19/05/2016 00:00,341.39999,ug m-3 as NO2,P
MY1,NOX,20/05/2016 00:00,408.29999,ug m-3 as NO2,P
MY1,NOX,21/05/2016 00:00,231.60001,ug m-3 as NO2,P
MY1,NOX,22/05/2016 00:00,123.2,ug m-3 as NO2,P
MY1,NOX,23/05/2016 00:00,67,ug m-3 as NO2,P
MY1,NOX,24/05/2016 00:00,62.2,ug m-3 as NO2,P
MY1,NOX,25/05/2016 00:00,99.1,ug m-3 as NO2,P
MY1,NOX,26/05/2016 00:00,368.70001,ug m-3 as NO2,P
MY1,NOX,27/05/2016 00:00,152.89999,ug m-3 as NO2,P
MY1,NOX,28/05/2016 00:00,80.9,ug m-3 as NO2,P
MY1,NOX,29/05/2016 00:00,42.9,ug m-3 as NO2,P
MY1,NOX,30/05/2016 00:00,39.9,ug m-3 as NO2,P
MY1,NOX,31/05/2016 00:00,79.3,ug m-3 as NO2,P
MY1,NOX,01/06/2016 00:00,70.9,ug m-3 as NO2,P
MY1,NOX,02/06/2016 00:00,58.4,ug m-3 as NO2,P
MY1,NOX,03/06/2016 00:00,89.5,ug m-3 as NO2,P
MY1,NOX,04/06/2016 00:00,81.8,ug m-3 as NO2,P
MY1,NOX,05/06/2016 00:00,86.2,ug m-3 as NO2,P
MY1,NOX,06/06/2016 00:00,250.5,ug m-3 as NO2,P
MY1,NOX,07/06/2016 00:00,291.5,ug m-3 as NO2,P
MY1,NOX,08/06/2016 00:00,216.10001,ug m-3 as NO2,P
MY1,NOX,09/06/2016 00:00,,ug m-3 as NO2,P
MY1,NOX,10/06/2016 00:00,409.79999,ug m-3 as NO2,P
MY1,NOX,11/06/2016 00:00,208.10001,ug m-3 as NO2,P
MY1,NOX,12/06/2016 00:00,264.5,ug m-3 as NO2,P
MY1,NOX,13/06/2016 00:00,321.39999,ug m-3 as NO2,P
MY1,NOX,14/06/2016 00:00,448.29999,ug m-3 as NO2,P
MY1,NOX,15/06/2016 00:00,428.60001,ug m-3 as NO2,P
MY1,NOX,16/06/2016 00:00,356.79999,ug m-3 as NO2,P
MY1,NOX,17/06/2016 00:00,140.39999,ug m-3 as NO2,P
MY1,NOX,18/06/2016 00:00,126.4,ug m-3 as NO2,P
MY1,NOX,19/06/2016 00:00,256.39999,ug m-3 as NO2,P
MY1,NOX,20/06/2016 00:00,389.89999,ug m-3 as NO2,P
MY1,NOX,21/06/2016 00:00,466.79999,ug m-3 as NO2,P
MY1,NOX,22/06/2016 00:00,500.60001,ug m-3 as NO2,P
MY1,NOX,23/06/2016 00:00,458.39999,ug m-3 as NO2,P
MY1,NOX,24/06/2016 00:00,497.20001,ug m-3 as NO2,P
MY1,NOX,25/06/2016 00:00,206.8,ug m-3 as NO2,P
MY1,NOX,26/06/2016 00:00,183.8,ug m-3 as NO2,P
MY1,NOX,27/06/2016 00:00,151.7,ug m-3 as NO2,P
MY1,NOX,28/06/2016 00:00,378.10001,ug m-3 as NO2,P
MY1,NOX,29/06/2016 00:00,422.20001,ug m-3 as NO2,P
MY1,NOX,30/06/2016 00:00,492.89999,ug m-3 as NO2,P
MY1,NOX,01/07/2016 00:00,477.79999,ug m-3 as NO2,P
MY1,NOX,02/07/2016 00:00,324.70001,ug m-3 as NO2,P
MY1,NOX,03/07/2016 00:00,288.70001,ug m-3 as NO2,P
MY1,NOX,04/07/2016 00:00,401.5,ug m-3 as NO2,P
MY1,NOX,05/07/2016 00:00,160.3,ug m-3 as NO2,P
MY1,NOX,06/07/2016 00:00,176.3,ug m-3 as NO2,P
MY1,NOX,07/07/2016 00:00,482.39999,ug m-3 as NO2,P
MY1,NOX,08/07/2016 00:00,369.79999,ug m-3 as NO2,P
MY1,NOX,09/07/2016 00:00,277.20001,ug m-3 as NO2,P
MY1,NOX,10/07/2016 00:00,229,ug m-3 as NO2,P
MY1,NOX,11/07/2016 00:00,342.10001,ug m-3 as NO2,P
MY1,NOX,12/07/2016 00:00,316.39999,ug m-3 as NO2,P
MY1,NOX,13/07/2016 00:00,132.60001,ug m-3 as NO2,P
MY1,NOX,14/07/2016 00:00,147.3,ug m-3 as NO2,P
MY1,NOX,15/07/2016 00:00,435.79999,ug m-3 as NO2,P
MY1,NOX,16/07/2016 00:00,282.79999,ug m-3 as NO2,P
MY1,NOX,17/07/2016 00:00,205.3,ug m-3 as NO2,P
MY1,NOX,18/07/2016 00:00,316.79999,ug m-3 as NO2,P
MY1,NOX,19/07/2016 00:00,329.20001,ug m-3 as NO2,P
MY1,NOX,20/07/2016 00:00,327.39999,ug m-3 as NO2,P
MY1,NOX,21/07/2016 00:00,186.2,ug m-3 as NO2,P
MY1,NOX,22/07/2016 00:00,233.39999,ug m-3 as NO2,P
MY1,NOX,23/07/2016 00:00,306.5,ug m-3 as NO2,P
MY1,NOX,24/07/2016 00:00,241.5,ug m-3 as NO2,P
MY1,NOX,25/07/2016 00:00,287.29999,ug m-3 as NO2,P
MY1,NOX,26/07/2016 00:00,401.39999,ug m-3 as NO2,P
MY1,NOX,27/07/2016 00:00,292,ug m-3 as NO2,P
MY1,NOX,28/07/2016 00:00,338.20001,ug m-3 as NO2,P
MY1,NOX,29/07/2016 00:00,418.89999,ug m-3 as NO2,P
MY1,NOX,30/07/2016 00:00,111.4,ug m-3 as NO2,P
MY1,NOX,31/07/2016 00:00,92.3,ug m-3 as NO2,P
MY1,NOX,01/08/2016 00:00,367.70001,ug m-3 as NO2,P
MY1,NOX,02/08/2016 00:00,380.20001,ug m-3 as NO2,P
MY1,NOX,03/08/2016 00:00,339.60001,ug m-3 as NO2,P
MY1,NOX,04/08/2016 00:00,312.70001,ug m-3 as NO2,P
MY1,NOX,05/08/2016 00:00,245.8,ug m-3 as NO2,P
MY1,NOX,06/08/2016 00:00,222.7,ug m-3 as NO2,P
MY1,NOX,07/08/2016 00:00,188.7,ug m-3 as NO2,P
MY1,NOX,08/08/2016 00:00,107.8,ug m-3 as NO2,P
MY1,NOX,09/08/2016 00:00,79.4,ug m-3 as NO2,P
MY1,NOX,10/08/2016 00:00,149.2,ug m-3 as NO2,P
MY1,NOX,11/08/2016 00:00,211.7,ug m-3 as NO2,P
MY1,NOX,12/08/2016 00:00,350.79999,ug m-3 as NO2,P
MY1,NOX,13/08/2016 00:00,229.5,ug m-3 as NO2,P
MY1,NOX,14/08/2016 00:00,67.9,ug m-3 as NO2,P
MY1,NOX,15/08/2016 00:00,209.8,ug m-3 as NO2,P
MY1,NOX,16/08/2016 00:00,186.60001,ug m-3 as NO2,P
MY1,NOX,17/08/2016 00:00,224,ug m-3 as NO2,P
MY1,NOX,18/08/2016 00:00,190.10001,ug m-3 as NO2,P
MY1,NOX,19/08/2016 00:00,321.29999,ug m-3 as NO2,P
MY1,NOX,20/08/2016 00:00,204.7,ug m-3 as NO2,P
MY1,NOX,21/08/2016 00:00,190.60001,ug m-3 as NO2,P
MY1,NOX,22/08/2016 00:00,342.5,ug m-3 as NO2,P
MY1,NOX,23/08/2016 00:00,347.29999,ug m-3 as NO2,P
MY1,NOX,24/08/2016 00:00,234.10001,ug m-3 as NO2,P
MY1,NOX,25/08/2016 00:00,134.60001,ug m-3 as NO2,P
MY1,NOX,26/08/2016 00:00,208.39999,ug m-3 as NO2,P
MY1,NOX,27/08/2016 00:00,147.8,ug m-3 as NO2,P
MY1,NOX,28/08/2016 00:00,224.2,ug m-3 as NO2,P
MY1,NOX,29/08/2016 00:00,117.5,ug m-3 as NO2,P
MY1,NOX,30/08/2016 00:00,436.5,ug m-3 as NO2,P
MY1,NOX,31/08/2016 00:00,407.60001,ug m-3 as NO2,P
MY1,NOX,01/09/2016 00:00,411.10001,ug m-3 as NO2,P
