Date,Start hour,Casual hires at terminal
31/01/2014,15,122
31/01/2014,16,102
31/01/2014,17,121
31/01/2014,18,154
31/01/2014,19,117
31/01/2014,20,102
31/01/2014,21,51
31/01/2014,22,83
31/01/2014,23,70
01/02/2014,0,71
01/02/2014,1,72
01/02/2014,2,53
01/02/2014,3,42
01/02/2014,4,51
01/02/2014,5,33
01/02/2014,6,23
01/02/2014,7,32
01/02/2014,8,90
01/02/2014,9,213
01/02/2014,10,343
01/02/2014,11,568
01/02/2014,12,809
01/02/2014,13,742
01/02/2014,14,701
01/02/2014,15,689
01/02/2014,16,652
01/02/2014,17,370
01/02/2014,18,274
01/02/2014,19,264
01/02/2014,20,151
01/02/2014,21,138
01/02/2014,22,164
01/02/2014,23,179
02/02/2014,0,189
02/02/2014,1,226
02/02/2014,2,178
02/02/2014,3,155
02/02/2014,4,91
02/02/2014,5,55
02/02/2014,6,44
02/02/2014,7,28
02/02/2014,8,63
02/02/2014,9,197
02/02/2014,10,457
02/02/2014,11,763
02/02/2014,12,940
02/02/2014,13,1060
02/02/2014,14,1091
02/02/2014,15,1024
02/02/2014,16,884
02/02/2014,17,490
02/02/2014,18,326
02/02/2014,19,248
02/02/2014,20,184
02/02/2014,21,183
02/02/2014,22,133
02/02/2014,23,160
03/02/2014,0,79
03/02/2014,1,58
03/02/2014,2,49
03/02/2014,3,75
03/02/2014,4,26
03/02/2014,5,28
03/02/2014,6,61
03/02/2014,7,141
03/02/2014,8,397
03/02/2014,9,260
03/02/2014,10,204
03/02/2014,11,227
03/02/2014,12,267
03/02/2014,13,259
03/02/2014,14,262
03/02/2014,15,300
03/02/2014,16,302
03/02/2014,17,377
03/02/2014,18,412
03/02/2014,19,279
03/02/2014,20,183
03/02/2014,21,120
03/02/2014,22,126
03/02/2014,23,100
04/02/2014,0,56
04/02/2014,1,49
04/02/2014,2,25
04/02/2014,3,20
04/02/2014,4,15
04/02/2014,5,19
04/02/2014,6,70
04/02/2014,7,184
04/02/2014,8,408
04/02/2014,9,316
04/02/2014,10,218
04/02/2014,11,196
04/02/2014,12,291
04/02/2014,13,298
04/02/2014,14,308
04/02/2014,15,318
04/02/2014,16,300
04/02/2014,17,406
04/02/2014,18,423
04/02/2014,19,292
04/02/2014,20,213
04/02/2014,21,140
04/02/2014,22,78
04/02/2014,23,49
05/02/2014,0,21
05/02/2014,1,19
05/02/2014,2,15
05/02/2014,3,6
05/02/2014,4,11
05/02/2014,5,28
05/02/2014,6,221
05/02/2014,7,896
05/02/2014,8,1498
05/02/2014,9,1211
05/02/2014,10,624
05/02/2014,11,430
05/02/2014,12,196
05/02/2014,13,182
05/02/2014,14,190
05/02/2014,15,386
05/02/2014,16,663
05/02/2014,17,1132
05/02/2014,18,1404
05/02/2014,19,775
05/02/2014,20,482
05/02/2014,21,261
05/02/2014,22,248
05/02/2014,23,232
06/02/2014,0,120
06/02/2014,1,72
06/02/2014,2,42
06/02/2014,3,32
06/02/2014,4,17
06/02/2014,5,51
06/02/2014,6,308
06/02/2014,7,1054
06/02/2014,8,1656
06/02/2014,9,922
06/02/2014,10,460
06/02/2014,11,248
06/02/2014,12,254
06/02/2014,13,216
06/02/2014,14,145
06/02/2014,15,211
06/02/2014,16,373
06/02/2014,17,851
06/02/2014,18,771
06/02/2014,19,429
06/02/2014,20,226
06/02/2014,21,173
06/02/2014,22,207
06/02/2014,23,188
07/02/2014,0,110
07/02/2014,1,75
07/02/2014,2,27
07/02/2014,3,17
07/02/2014,4,18
07/02/2014,5,11
07/02/2014,6,59
07/02/2014,7,194
07/02/2014,8,398
07/02/2014,9,284
07/02/2014,10,180
07/02/2014,11,295
07/02/2014,12,311
07/02/2014,13,366
07/02/2014,14,392
07/02/2014,15,464
07/02/2014,16,485
07/02/2014,17,488
07/02/2014,18,413
07/02/2014,19,292
07/02/2014,20,217
07/02/2014,21,222
07/02/2014,22,193
07/02/2014,23,101
08/02/2014,0,110
08/02/2014,1,80
08/02/2014,2,71
08/02/2014,3,49
08/02/2014,4,60
08/02/2014,5,17
08/02/2014,6,23
08/02/2014,7,34
08/02/2014,8,91
08/02/2014,9,234
08/02/2014,10,277
08/02/2014,11,320
08/02/2014,12,572
08/02/2014,13,549
08/02/2014,14,391
08/02/2014,15,545
08/02/2014,16,432
08/02/2014,17,305
08/02/2014,18,180
08/02/2014,19,188
08/02/2014,20,182
08/02/2014,21,151
08/02/2014,22,124
08/02/2014,23,139
09/02/2014,0,171
09/02/2014,1,156
09/02/2014,2,155
09/02/2014,3,113
09/02/2014,4,49
09/02/2014,5,32
09/02/2014,6,30
09/02/2014,7,36
09/02/2014,8,78
09/02/2014,9,122
09/02/2014,10,305
09/02/2014,11,417
09/02/2014,12,496
09/02/2014,13,588
09/02/2014,14,598
09/02/2014,15,527
09/02/2014,16,572
09/02/2014,17,408
09/02/2014,18,296
09/02/2014,19,205
09/02/2014,20,167
09/02/2014,21,107
09/02/2014,22,106
09/02/2014,23,86
10/02/2014,0,69
10/02/2014,1,28
10/02/2014,2,14
10/02/2014,3,11
10/02/2014,4,19
10/02/2014,5,26
10/02/2014,6,52
10/02/2014,7,178
10/02/2014,8,402
10/02/2014,9,243
10/02/2014,10,214
10/02/2014,11,181
10/02/2014,12,263
10/02/2014,13,313
10/02/2014,14,151
10/02/2014,15,231
10/02/2014,16,305
10/02/2014,17,397
10/02/2014,18,413
10/02/2014,19,241
10/02/2014,20,197
10/02/2014,21,159
10/02/2014,22,129
10/02/2014,23,83
11/02/2014,1,15
11/02/2014,2,13
11/02/2014,3,15
11/02/2014,4,17
11/02/2014,5,18
11/02/2014,6,67
11/02/2014,7,203
11/02/2014,8,378
11/02/2014,9,224
11/02/2014,10,70
11/02/2014,11,68
11/02/2014,12,121
11/02/2014,13,165
11/02/2014,14,207
11/02/2014,15,273
11/02/2014,16,314
11/02/2014,17,407
11/02/2014,18,400
11/02/2014,19,317
11/02/2014,20,216
11/02/2014,21,149
11/02/2014,22,143
11/02/2014,23,108
12/02/2014,0,60
12/02/2014,1,47
12/02/2014,2,16
12/02/2014,3,8
12/02/2014,4,17
12/02/2014,5,21
12/02/2014,6,62
12/02/2014,7,237
12/02/2014,8,440
12/02/2014,9,279
12/02/2014,10,194
12/02/2014,11,203
12/02/2014,12,169
12/02/2014,13,44
12/02/2014,14,44
12/02/2014,15,113
12/02/2014,16,181
12/02/2014,17,330
12/02/2014,18,371
12/02/2014,19,246
12/02/2014,20,138
12/02/2014,21,117
12/02/2014,22,147
12/02/2014,23,80
13/02/2014,0,53
13/02/2014,1,40
13/02/2014,2,10
13/02/2014,3,16
13/02/2014,4,8
13/02/2014,5,18
13/02/2014,6,68
13/02/2014,7,204
13/02/2014,8,443
13/02/2014,9,332
13/02/2014,10,197
13/02/2014,11,204
13/02/2014,12,218
13/02/2014,13,261
13/02/2014,14,270
13/02/2014,15,305
13/02/2014,16,360
13/02/2014,17,448
13/02/2014,18,430
13/02/2014,19,297
13/02/2014,20,179
13/02/2014,21,148
13/02/2014,22,146
13/02/2014,23,108
14/02/2014,0,62
14/02/2014,1,39
14/02/2014,2,40
14/02/2014,3,33
14/02/2014,4,22
14/02/2014,5,35
14/02/2014,6,57
14/02/2014,7,182
14/02/2014,8,360
14/02/2014,9,212
14/02/2014,10,152
14/02/2014,11,117
14/02/2014,12,107
14/02/2014,13,108
14/02/2014,14,43
14/02/2014,15,80
14/02/2014,16,166
14/02/2014,17,177
14/02/2014,18,162
14/02/2014,19,147
14/02/2014,20,86
14/02/2014,21,59
14/02/2014,22,42
14/02/2014,23,70
15/02/2014,0,54
15/02/2014,1,68
15/02/2014,2,68
15/02/2014,3,52
15/02/2014,4,49
15/02/2014,5,32
15/02/2014,6,19
15/02/2014,7,28
15/02/2014,8,74
15/02/2014,9,182
15/02/2014,10,246
15/02/2014,11,315
15/02/2014,12,281
15/02/2014,13,373
15/02/2014,14,509
15/02/2014,15,549
15/02/2014,16,624
15/02/2014,17,476
15/02/2014,18,295
15/02/2014,19,265
15/02/2014,20,194
15/02/2014,21,166
15/02/2014,22,182
15/02/2014,23,181
16/02/2014,0,161
16/02/2014,1,180
16/02/2014,2,156
16/02/2014,3,109
16/02/2014,4,69
16/02/2014,5,45
16/02/2014,6,44
16/02/2014,7,48
16/02/2014,8,84
16/02/2014,9,211
16/02/2014,10,536
16/02/2014,11,781
16/02/2014,12,1199
16/02/2014,13,1381
16/02/2014,14,1530
16/02/2014,15,1509
16/02/2014,16,1196
16/02/2014,17,826
16/02/2014,18,488
16/02/2014,19,260
16/02/2014,20,230
16/02/2014,21,172
16/02/2014,22,159
16/02/2014,23,119
17/02/2014,0,86
17/02/2014,1,57
17/02/2014,2,28
17/02/2014,3,26
17/02/2014,4,26
17/02/2014,5,25
17/02/2014,6,52
17/02/2014,7,154
17/02/2014,8,403
17/02/2014,9,256
17/02/2014,10,193
17/02/2014,11,217
17/02/2014,12,312
17/02/2014,13,286
17/02/2014,14,329
17/02/2014,15,327
17/02/2014,16,412
17/02/2014,17,484
17/02/2014,18,457
17/02/2014,19,282
17/02/2014,20,166
17/02/2014,21,82
17/02/2014,22,74
17/02/2014,23,65
18/02/2014,0,25
18/02/2014,1,15
18/02/2014,2,35
18/02/2014,3,26
18/02/2014,4,17
18/02/2014,5,19
18/02/2014,6,56
18/02/2014,7,175
18/02/2014,8,425
18/02/2014,9,275
18/02/2014,10,214
18/02/2014,11,233
18/02/2014,12,272
18/02/2014,13,151
18/02/2014,14,214
18/02/2014,15,287
18/02/2014,16,362
18/02/2014,17,460
18/02/2014,18,417
18/02/2014,19,304
18/02/2014,20,197
18/02/2014,21,145
18/02/2014,22,155
18/02/2014,23,144
19/02/2014,0,71
19/02/2014,1,54
19/02/2014,2,37
19/02/2014,3,17
19/02/2014,4,23
19/02/2014,5,39
19/02/2014,6,58
19/02/2014,7,204
19/02/2014,8,434
19/02/2014,9,291
19/02/2014,10,261
19/02/2014,11,293
19/02/2014,12,352
19/02/2014,13,386
19/02/2014,14,402
19/02/2014,15,395
19/02/2014,16,374
19/02/2014,17,492
19/02/2014,18,559
19/02/2014,19,363
19/02/2014,20,258
19/02/2014,21,173
19/02/2014,22,179
19/02/2014,23,110
20/02/2014,0,62
20/02/2014,1,53
20/02/2014,2,32
20/02/2014,3,34
20/02/2014,4,16
20/02/2014,5,18
20/02/2014,6,57
20/02/2014,7,174
20/02/2014,8,414
20/02/2014,9,277
20/02/2014,10,180
20/02/2014,11,144
20/02/2014,12,167
20/02/2014,13,239
20/02/2014,14,266
20/02/2014,15,399
20/02/2014,16,474
20/02/2014,17,441
20/02/2014,18,419
20/02/2014,19,296
20/02/2014,20,250
20/02/2014,21,168
20/02/2014,22,151
20/02/2014,23,158
21/02/2014,0,112
21/02/2014,1,81
21/02/2014,2,51
21/02/2014,3,46
21/02/2014,4,26
21/02/2014,5,26
21/02/2014,6,53
21/02/2014,7,191
21/02/2014,8,461
21/02/2014,9,338
21/02/2014,10,318
21/02/2014,11,407
21/02/2014,12,464
21/02/2014,13,536
21/02/2014,14,587
21/02/2014,15,576
21/02/2014,16,585
21/02/2014,17,558
21/02/2014,18,427
21/02/2014,19,324
21/02/2014,20,240
21/02/2014,21,187
21/02/2014,22,187
21/02/2014,23,186
22/02/2014,0,184
22/02/2014,1,194
22/02/2014,2,150
22/02/2014,3,113
22/02/2014,4,80
22/02/2014,5,32
22/02/2014,6,35
22/02/2014,7,58
22/02/2014,8,138
22/02/2014,9,290
22/02/2014,10,560
22/02/2014,11,840
22/02/2014,12,1126
22/02/2014,13,1241
22/02/2014,14,1376
22/02/2014,15,1498
22/02/2014,16,1231
22/02/2014,17,943
22/02/2014,18,525
22/02/2014,19,389
22/02/2014,20,285
22/02/2014,21,242
22/02/2014,22,263
22/02/2014,23,204
23/02/2014,0,291
23/02/2014,1,213
23/02/2014,2,192
23/02/2014,3,220
23/02/2014,4,111
23/02/2014,5,41
23/02/2014,6,34
23/02/2014,7,82
23/02/2014,8,91
23/02/2014,9,209
23/02/2014,10,385
23/02/2014,11,521
23/02/2014,12,689
23/02/2014,13,725
23/02/2014,14,770
23/02/2014,15,757
23/02/2014,16,682
23/02/2014,17,503
23/02/2014,18,338
23/02/2014,19,215
23/02/2014,20,216
23/02/2014,21,131
23/02/2014,22,131
23/02/2014,23,124
24/02/2014,0,93
24/02/2014,1,46
24/02/2014,2,28
24/02/2014,3,18
24/02/2014,4,17
24/02/2014,5,17
24/02/2014,6,67
24/02/2014,7,211
24/02/2014,8,454
24/02/2014,9,352
24/02/2014,10,253
24/02/2014,11,265
24/02/2014,12,382
24/02/2014,13,427
24/02/2014,14,362
24/02/2014,15,393
24/02/2014,16,375
24/02/2014,17,443
24/02/2014,18,455
24/02/2014,19,229
24/02/2014,20,123
24/02/2014,21,152
24/02/2014,22,148
24/02/2014,23,82
25/02/2014,0,57
25/02/2014,1,20
25/02/2014,2,11
25/02/2014,3,18
25/02/2014,4,18
25/02/2014,5,17
25/02/2014,6,67
25/02/2014,7,223
25/02/2014,8,426
25/02/2014,9,254
25/02/2014,10,81
25/02/2014,11,133
25/02/2014,12,197
25/02/2014,13,234
25/02/2014,14,242
25/02/2014,15,277
25/02/2014,16,356
25/02/2014,17,517
25/02/2014,18,519
25/02/2014,19,313
25/02/2014,20,197
25/02/2014,21,175
25/02/2014,22,128
25/02/2014,23,89
26/02/2014,0,59
26/02/2014,1,50
26/02/2014,2,20
26/02/2014,3,16
26/02/2014,4,17
26/02/2014,5,24
26/02/2014,6,72
26/02/2014,7,263
26/02/2014,8,498
26/02/2014,9,374
26/02/2014,10,287
26/02/2014,11,289
26/02/2014,12,381
26/02/2014,13,421
26/02/2014,14,439
26/02/2014,15,506
26/02/2014,16,503
26/02/2014,17,607
26/02/2014,18,511
26/02/2014,19,341
26/02/2014,20,237
26/02/2014,21,174
26/02/2014,22,172
26/02/2014,23,121
27/02/2014,0,73
27/02/2014,1,57
27/02/2014,2,27
27/02/2014,3,23
27/02/2014,4,11
27/02/2014,5,24
27/02/2014,6,41
27/02/2014,7,121
27/02/2014,8,394
27/02/2014,9,317
27/02/2014,10,244
27/02/2014,11,274
27/02/2014,12,327
27/02/2014,13,304
27/02/2014,14,333
27/02/2014,15,330
27/02/2014,16,438
27/02/2014,17,527
27/02/2014,18,441
27/02/2014,19,311
27/02/2014,20,218
27/02/2014,21,160
27/02/2014,22,132
27/02/2014,23,119
28/02/2014,2,53
28/02/2014,3,50
28/02/2014,4,24
28/02/2014,5,20
28/02/2014,6,44
28/02/2014,7,98
28/02/2014,8,318
28/02/2014,9,286
28/02/2014,10,226
28/02/2014,11,245
28/02/2014,12,298
28/02/2014,13,371
28/02/2014,14,367
28/02/2014,15,231
28/02/2014,16,130
28/02/2014,17,151
28/02/2014,18,123
28/02/2014,19,85
28/02/2014,20,91
28/02/2014,21,81
28/02/2014,22,79
28/02/2014,23,116
01/03/2014,0,147
01/03/2014,1,123
01/03/2014,2,124
01/03/2014,3,111
01/03/2014,4,70
01/03/2014,5,37
01/03/2014,6,30
01/03/2014,7,54
01/03/2014,8,125
01/03/2014,9,279
01/03/2014,10,465
01/03/2014,11,607
01/03/2014,12,915
01/03/2014,13,1101
01/03/2014,14,1194
01/03/2014,15,1371
01/03/2014,16,1221
01/03/2014,17,1077
01/03/2014,18,566
01/03/2014,19,361
01/03/2014,20,298
01/03/2014,21,215
01/03/2014,22,249
01/03/2014,23,222
02/03/2014,0,197
02/03/2014,1,202
02/03/2014,2,181
02/03/2014,3,120
02/03/2014,4,84
02/03/2014,5,38
02/03/2014,6,40
02/03/2014,7,36
02/03/2014,8,100
02/03/2014,9,268
02/03/2014,10,532
02/03/2014,11,722
02/03/2014,12,776
02/03/2014,13,827
02/03/2014,14,642
02/03/2014,15,450
02/03/2014,16,439
02/03/2014,17,281
02/03/2014,18,173
02/03/2014,19,86
02/03/2014,20,43
02/03/2014,21,22
02/03/2014,22,35
02/03/2014,23,32
03/03/2014,0,46
03/03/2014,1,53
03/03/2014,2,39
03/03/2014,3,19
03/03/2014,4,14
03/03/2014,5,23
03/03/2014,6,67
03/03/2014,7,211
03/03/2014,8,439
03/03/2014,9,349
03/03/2014,10,156
03/03/2014,11,106
03/03/2014,12,109
03/03/2014,13,155
03/03/2014,14,193
03/03/2014,15,184
03/03/2014,16,209
03/03/2014,17,348
03/03/2014,18,373
03/03/2014,19,293
03/03/2014,20,149
03/03/2014,21,129
03/03/2014,22,113
03/03/2014,23,67
04/03/2014,0,49
04/03/2014,1,35
04/03/2014,2,23
04/03/2014,3,19
04/03/2014,4,10
04/03/2014,5,30
04/03/2014,6,65
04/03/2014,7,249
04/03/2014,8,530
04/03/2014,9,349
04/03/2014,10,282
04/03/2014,11,268
04/03/2014,12,389
04/03/2014,13,289
04/03/2014,14,302
04/03/2014,15,371
04/03/2014,16,414
04/03/2014,17,533
04/03/2014,18,554
04/03/2014,19,336
04/03/2014,20,258
04/03/2014,21,242
04/03/2014,22,164
04/03/2014,23,112
05/03/2014,0,69
05/03/2014,1,49
05/03/2014,2,38
05/03/2014,3,10
05/03/2014,4,16
05/03/2014,5,22
05/03/2014,6,82
05/03/2014,7,286
05/03/2014,8,549
05/03/2014,9,404
05/03/2014,10,350
05/03/2014,11,373
05/03/2014,12,409
05/03/2014,13,473
05/03/2014,14,471
05/03/2014,15,511
05/03/2014,16,585
05/03/2014,17,696
05/03/2014,18,672
05/03/2014,19,374
05/03/2014,20,268
05/03/2014,21,216
05/03/2014,22,195
05/03/2014,23,145
06/03/2014,0,88
06/03/2014,1,62
06/03/2014,2,30
06/03/2014,3,25
06/03/2014,4,24
06/03/2014,5,29
06/03/2014,6,88
06/03/2014,7,262
06/03/2014,8,565
06/03/2014,9,421
06/03/2014,10,311
06/03/2014,11,353
06/03/2014,12,430
06/03/2014,13,462
06/03/2014,14,428
06/03/2014,15,471
06/03/2014,16,511
06/03/2014,17,615
06/03/2014,18,587
06/03/2014,19,350
06/03/2014,20,284
06/03/2014,21,217
06/03/2014,22,179
06/03/2014,23,170
07/03/2014,0,157
07/03/2014,1,93
07/03/2014,2,68
07/03/2014,3,41
07/03/2014,4,39
07/03/2014,5,28
07/03/2014,6,76
07/03/2014,7,245
07/03/2014,8,473
07/03/2014,9,352
07/03/2014,10,259
07/03/2014,11,285
07/03/2014,12,404
07/03/2014,13,479
07/03/2014,14,591
07/03/2014,15,674
07/03/2014,16,772
07/03/2014,17,909
07/03/2014,18,632
07/03/2014,19,401
07/03/2014,20,307
07/03/2014,21,263
07/03/2014,22,269
07/03/2014,23,235
08/03/2014,0,198
08/03/2014,1,204
08/03/2014,2,201
08/03/2014,3,122
08/03/2014,4,64
08/03/2014,5,43
08/03/2014,6,38
08/03/2014,7,64
08/03/2014,8,138
08/03/2014,9,349
08/03/2014,10,605
08/03/2014,11,934
08/03/2014,12,1266
08/03/2014,13,1588
08/03/2014,14,1797
08/03/2014,15,2053
08/03/2014,16,2149
08/03/2014,17,1684
08/03/2014,18,1040
08/03/2014,19,572
08/03/2014,20,437
08/03/2014,21,401
08/03/2014,22,370
08/03/2014,23,341
09/03/2014,0,345
09/03/2014,1,333
09/03/2014,2,227
09/03/2014,3,209
09/03/2014,4,112
09/03/2014,5,67
09/03/2014,6,76
09/03/2014,7,80
09/03/2014,8,187
09/03/2014,9,561
09/03/2014,10,1051
09/03/2014,11,1808
09/03/2014,12,2554
09/03/2014,13,2995
09/03/2014,14,2987
09/03/2014,15,2961
09/03/2014,16,2796
09/03/2014,17,2378
09/03/2014,18,1372
09/03/2014,19,684
09/03/2014,20,452
09/03/2014,21,338
09/03/2014,22,257
09/03/2014,23,195
10/03/2014,0,70
10/03/2014,2,67
10/03/2014,3,20
10/03/2014,4,20
10/03/2014,5,31
10/03/2014,6,73
10/03/2014,7,292
10/03/2014,8,625
10/03/2014,9,461
10/03/2014,10,395
10/03/2014,11,442
10/03/2014,12,488
10/03/2014,13,478
10/03/2014,14,476
10/03/2014,15,504
10/03/2014,16,494
10/03/2014,17,617
10/03/2014,18,612
10/03/2014,19,383
10/03/2014,20,227
10/03/2014,21,204
10/03/2014,22,140
10/03/2014,23,118
11/03/2014,0,57
11/03/2014,1,38
11/03/2014,2,19
11/03/2014,3,16
11/03/2014,4,13
11/03/2014,5,29
11/03/2014,6,74
11/03/2014,7,313
11/03/2014,8,565
11/03/2014,9,378
11/03/2014,10,227
11/03/2014,11,268
11/03/2014,12,336
11/03/2014,13,328
11/03/2014,14,348
11/03/2014,15,381
11/03/2014,16,519
11/03/2014,17,663
11/03/2014,18,683
11/03/2014,19,386
11/03/2014,20,249
11/03/2014,21,200
11/03/2014,22,183
11/03/2014,23,105
12/03/2014,0,85
12/03/2014,1,42
12/03/2014,2,48
12/03/2014,3,31
12/03/2014,4,27
12/03/2014,5,26
12/03/2014,6,84
12/03/2014,7,330
12/03/2014,8,586
12/03/2014,9,421
12/03/2014,10,307
12/03/2014,11,389
12/03/2014,12,546
12/03/2014,13,613
12/03/2014,14,587
12/03/2014,15,749
12/03/2014,16,873
12/03/2014,17,977
12/03/2014,18,840
12/03/2014,19,415
12/03/2014,20,313
12/03/2014,21,271
12/03/2014,22,224
12/03/2014,23,152
13/03/2014,0,102
13/03/2014,1,67
13/03/2014,2,37
13/03/2014,3,37
13/03/2014,4,27
13/03/2014,5,22
13/03/2014,6,83
13/03/2014,7,272
13/03/2014,8,580
13/03/2014,9,468
13/03/2014,10,315
13/03/2014,11,448
13/03/2014,12,531
13/03/2014,13,601
13/03/2014,14,718
13/03/2014,15,748
13/03/2014,16,881
13/03/2014,17,1066
13/03/2014,18,844
13/03/2014,19,488
13/03/2014,20,350
13/03/2014,21,276
13/03/2014,22,250
13/03/2014,23,239
14/03/2014,0,149
14/03/2014,1,115
14/03/2014,2,72
14/03/2014,3,44
14/03/2014,4,33
14/03/2014,5,34
14/03/2014,6,83
14/03/2014,7,300
14/03/2014,8,642
14/03/2014,9,477
14/03/2014,10,460
14/03/2014,11,563
14/03/2014,12,672
14/03/2014,13,778
14/03/2014,14,804
14/03/2014,15,943
14/03/2014,16,1081
14/03/2014,17,1196
14/03/2014,18,878
14/03/2014,19,516
14/03/2014,20,399
14/03/2014,21,296
14/03/2014,22,270
14/03/2014,23,251
15/03/2014,0,235
15/03/2014,1,207
15/03/2014,2,138
15/03/2014,3,130
15/03/2014,4,81
15/03/2014,5,50
15/03/2014,6,58
15/03/2014,7,97
15/03/2014,8,171
15/03/2014,9,472
15/03/2014,10,725
15/03/2014,11,1235
15/03/2014,12,1637
15/03/2014,13,1965
15/03/2014,14,2259
15/03/2014,15,2555
15/03/2014,16,2435
15/03/2014,17,2024
15/03/2014,18,1229
15/03/2014,19,718
15/03/2014,20,558
15/03/2014,21,436
15/03/2014,22,396
15/03/2014,23,377
16/03/2014,0,295
16/03/2014,1,264
16/03/2014,2,234
16/03/2014,3,146
16/03/2014,4,92
16/03/2014,5,46
16/03/2014,6,65
16/03/2014,7,110
16/03/2014,8,207
16/03/2014,9,626
16/03/2014,10,1224
16/03/2014,11,1904
16/03/2014,12,2598
16/03/2014,13,2787
16/03/2014,14,2933
16/03/2014,15,2808
16/03/2014,16,2696
16/03/2014,17,2275
16/03/2014,18,1609
16/03/2014,19,779
16/03/2014,20,525
16/03/2014,21,370
16/03/2014,22,300
16/03/2014,23,211
17/03/2014,0,112
17/03/2014,1,71
17/03/2014,2,31
17/03/2014,3,32
17/03/2014,4,31
17/03/2014,5,24
17/03/2014,6,105
17/03/2014,7,277
17/03/2014,8,667
17/03/2014,9,520
17/03/2014,10,448
17/03/2014,11,427
17/03/2014,12,475
17/03/2014,13,531
17/03/2014,14,608
17/03/2014,15,611
17/03/2014,16,650
17/03/2014,17,798
17/03/2014,18,751
17/03/2014,19,441
17/03/2014,20,314
17/03/2014,21,254
17/03/2014,22,188
17/03/2014,23,144
18/03/2014,0,103
18/03/2014,1,71
18/03/2014,2,53
18/03/2014,3,33
18/03/2014,4,14
18/03/2014,5,31
18/03/2014,6,113
18/03/2014,7,332
18/03/2014,8,669
18/03/2014,9,439
18/03/2014,10,372
18/03/2014,11,350
18/03/2014,12,397
18/03/2014,13,363
18/03/2014,14,316
18/03/2014,15,369
18/03/2014,16,484
18/03/2014,17,656
18/03/2014,18,687
18/03/2014,19,429
18/03/2014,20,275
18/03/2014,21,246
18/03/2014,22,225
18/03/2014,23,168
19/03/2014,0,99
19/03/2014,1,58
19/03/2014,2,36
19/03/2014,3,33
19/03/2014,4,17
19/03/2014,5,28
19/03/2014,6,96
19/03/2014,7,324
19/03/2014,8,631
19/03/2014,9,469
19/03/2014,10,274
19/03/2014,11,328
19/03/2014,12,408
19/03/2014,13,486
19/03/2014,14,528
19/03/2014,15,587
19/03/2014,16,676
19/03/2014,17,923
19/03/2014,18,907
19/03/2014,19,517
19/03/2014,20,309
19/03/2014,21,259
19/03/2014,22,217
19/03/2014,23,154
20/03/2014,0,110
20/03/2014,1,69
20/03/2014,2,49
20/03/2014,3,23
20/03/2014,4,24
20/03/2014,5,25
20/03/2014,6,97
20/03/2014,7,300
20/03/2014,8,649
20/03/2014,9,452
20/03/2014,10,314
20/03/2014,11,374
20/03/2014,12,428
20/03/2014,13,436
20/03/2014,14,424
20/03/2014,15,396
20/03/2014,16,440
20/03/2014,17,659
20/03/2014,18,556
20/03/2014,19,292
20/03/2014,20,193
20/03/2014,21,113
20/03/2014,22,95
20/03/2014,23,109
21/03/2014,0,94
21/03/2014,1,66
21/03/2014,2,52
21/03/2014,3,38
21/03/2014,4,42
21/03/2014,5,23
21/03/2014,6,82
21/03/2014,7,276
21/03/2014,8,594
21/03/2014,9,423
21/03/2014,10,397
21/03/2014,11,432
21/03/2014,12,489
21/03/2014,13,499
21/03/2014,14,573
21/03/2014,15,623
21/03/2014,16,605
21/03/2014,17,743
21/03/2014,18,503
21/03/2014,19,327
21/03/2014,20,235
21/03/2014,21,225
21/03/2014,22,209
21/03/2014,23,140
22/03/2014,0,124
22/03/2014,1,83
22/03/2014,2,104
22/03/2014,3,119
22/03/2014,4,72
22/03/2014,5,26
22/03/2014,6,30
22/03/2014,7,83
22/03/2014,8,219
22/03/2014,9,378
22/03/2014,10,683
22/03/2014,11,813
22/03/2014,12,1011
22/03/2014,13,1203
22/03/2014,14,1350
22/03/2014,15,1416
22/03/2014,16,1187
22/03/2014,17,658
22/03/2014,18,631
22/03/2014,19,357
22/03/2014,20,252
22/03/2014,21,208
22/03/2014,22,213
22/03/2014,23,204
23/03/2014,0,227
23/03/2014,1,192
23/03/2014,2,192
23/03/2014,3,121
23/03/2014,4,66
23/03/2014,5,36
23/03/2014,6,64
23/03/2014,7,101
23/03/2014,8,155
23/03/2014,9,264
23/03/2014,10,712
23/03/2014,11,713
23/03/2014,12,962
23/03/2014,13,1007
23/03/2014,14,1167
23/03/2014,15,1020
23/03/2014,16,1096
23/03/2014,17,972
23/03/2014,18,663
23/03/2014,19,358
23/03/2014,20,245
23/03/2014,21,190
23/03/2014,22,179
23/03/2014,23,96
24/03/2014,0,68
24/03/2014,1,49
24/03/2014,2,27
24/03/2014,3,11
24/03/2014,4,11
24/03/2014,5,21
24/03/2014,6,65
24/03/2014,7,244
24/03/2014,8,563
24/03/2014,9,424
24/03/2014,10,351
24/03/2014,11,411
24/03/2014,12,491
24/03/2014,13,468
24/03/2014,14,480
24/03/2014,15,516
24/03/2014,16,530
24/03/2014,17,638
24/03/2014,18,624
24/03/2014,19,378
24/03/2014,20,247
24/03/2014,21,180
24/03/2014,22,145
24/03/2014,23,117
25/03/2014,0,65
25/03/2014,1,36
25/03/2014,2,30
25/03/2014,3,15
25/03/2014,4,19
25/03/2014,5,22
25/03/2014,6,65
25/03/2014,7,167
25/03/2014,8,368
25/03/2014,9,271
25/03/2014,10,142
